tanggal,jenisBisnis,jamOperasional,isWeekend,status
2025-07-10,F&B,16,True,0
2025-07-10,Pendidikan & Pelatihan,9,True,1
2025-07-10,Pendidikan & Pelatihan,14,False,1
2025-07-10,Kreatif & Desain,22,False,0
2025-07-10,Travel & Pariwisata,13,False,0
2025-07-10,F&B,22,False,0
2025-07-10,Pendidikan & Pelatihan,15,True,1
2025-07-10,Fashion & Gaya Hidup,2,False,0
2025-07-10,Digital & Teknologi,13,True,1
2025-07-10,Kerajinan & Produk Lokal,23,True,0
2025-07-10,Retail & Toko Serba Ada,1,False,0
2025-07-10,Kreatif & Desain,10,False,1
2025-07-10,Kerajinan & Produk Lokal,22,True,0
2025-07-10,Properti & Kontraktor,20,False,0
2025-07-10,Kesehatan & Kecantikan,8,True,1
2025-07-10,Kreatif & Desain,11,False,0
2025-06-26,Pendidikan & Pelatihan,7,True,1
2025-06-26,Retail & Toko Serba Ada,6,False,0
2025-06-26,Digital & Teknologi,7,True,1
2025-06-26,F&B,8,False,1
2025-06-26,Properti & Kontraktor,16,False,0
2025-06-26,Fashion & Gaya Hidup,13,False,0
2025-06-26,Pendidikan & Pelatihan,24,True,0
2025-06-26,Pendidikan & Pelatihan,17,True,1
2025-06-26,Kesehatan & Kecantikan,14,True,0
2025-06-26,Travel & Pariwisata,14,True,0
2025-06-26,Kreatif & Desain,6,True,0
2025-06-26,F&B,9,False,1
2025-06-26,Retail & Toko Serba Ada,17,False,0
2025-06-26,Fashion & Gaya Hidup,8,True,1
2025-06-26,F&B,11,True,1
2025-06-26,Kerajinan & Produk Lokal,21,True,0
2025-06-26,Fashion & Gaya Hidup,19,True,0
2025-06-26,Kesehatan & Kecantikan,1,False,0
2025-06-26,Fashion & Gaya Hidup,2,False,0
2025-06-26,Fashion & Gaya Hidup,15,False,0
2025-06-26,Kesehatan & Kecantikan,16,False,0
2025-06-26,Pendidikan & Pelatihan,13,False,1
2025-06-26,Pendidikan & Pelatihan,2,False,1
2025-06-26,Pendidikan & Pelatihan,24,False,0
2025-06-26,Kesehatan & Kecantikan,24,True,0
2025-06-26,Kreatif & Desain,2,True,0
2025-06-26,Retail & Toko Serba Ada,17,True,0
2025-06-26,Retail & Toko Serba Ada,2,True,0
2025-06-26,Travel & Pariwisata,24,True,0
2025-06-26,Kerajinan & Produk Lokal,16,False,0
2025-06-26,Retail & Toko Serba Ada,8,True,1
2025-06-26,F&B,15,True,0
2025-06-26,Properti & Kontraktor,2,False,0
2025-06-26,Kreatif & Desain,12,False,0
2025-06-26,Kesehatan & Kecantikan,2,True,0
2025-06-26,Kerajinan & Produk Lokal,22,True,0
2025-06-26,Properti & Kontraktor,1,False,0
2025-06-26,Kesehatan & Kecantikan,17,True,0
2025-06-26,Pendidikan & Pelatihan,12,False,1
2025-06-26,Digital & Teknologi,12,True,1
2025-06-26,Fashion & Gaya Hidup,24,False,0
2025-06-26,Kreatif & Desain,2,True,0
2025-06-26,Digital & Teknologi,21,False,0
2025-06-26,Kreatif & Desain,22,False,0
2025-06-26,Travel & Pariwisata,18,True,0
2025-06-26,Digital & Teknologi,17,True,1
2025-06-26,Retail & Toko Serba Ada,19,True,0
2025-06-26,Kreatif & Desain,24,True,0
2025-06-26,Digital & Teknologi,14,True,1
2025-06-26,Retail & Toko Serba Ada,6,False,0
2025-06-26,Digital & Teknologi,11,False,1
2025-06-26,Travel & Pariwisata,3,False,0
2025-06-26,Pendidikan & Pelatihan,15,False,1
2025-06-26,Fashion & Gaya Hidup,20,False,0
2025-06-26,Properti & Kontraktor,11,True,1
2025-06-26,F&B,9,True,1
2025-06-26,Kerajinan & Produk Lokal,24,False,0
2025-06-26,Kesehatan & Kecantikan,17,False,0
2025-06-26,Kreatif & Desain,2,True,0
2025-06-26,Retail & Toko Serba Ada,22,True,0
2025-06-26,Pendidikan & Pelatihan,3,False,1
2025-06-26,Properti & Kontraktor,22,False,0
2025-06-26,Digital & Teknologi,23,False,0
2025-06-26,Fashion & Gaya Hidup,21,False,0
2025-06-26,Pendidikan & Pelatihan,22,True,0
2025-06-26,Kerajinan & Produk Lokal,14,False,0
2025-06-26,Travel & Pariwisata,6,False,0
2025-06-26,Kreatif & Desain,2,True,0
2025-06-26,Digital & Teknologi,5,True,1
2025-06-26,Kesehatan & Kecantikan,18,True,0
2025-06-26,Fashion & Gaya Hidup,13,False,0
2025-06-26,Properti & Kontraktor,12,False,1
2025-06-26,Fashion & Gaya Hidup,24,False,0
2025-06-26,Digital & Teknologi,12,False,1
2025-06-26,Properti & Kontraktor,22,True,0
2025-06-26,F&B,5,False,0
2025-06-26,Kesehatan & Kecantikan,8,True,1
2025-06-26,Kreatif & Desain,23,False,0
2025-06-26,Kerajinan & Produk Lokal,17,False,0
2025-06-26,Retail & Toko Serba Ada,8,True,1
2025-06-26,Digital & Teknologi,9,False,1
2025-06-26,Travel & Pariwisata,3,True,0
2025-06-26,Properti & Kontraktor,3,False,0
2025-06-26,Fashion & Gaya Hidup,4,False,0
2025-06-26,Kreatif & Desain,1,True,0
2025-06-26,Kerajinan & Produk Lokal,2,True,0
2025-06-26,Kreatif & Desain,22,True,0
2025-06-26,Kreatif & Desain,9,False,1
2025-06-26,Pendidikan & Pelatihan,19,True,1
2025-06-26,F&B,8,False,1
2025-06-26,Digital & Teknologi,5,True,1
2025-06-26,Kreatif & Desain,5,False,0
2025-06-26,Travel & Pariwisata,2,True,0
2025-06-26,Fashion & Gaya Hidup,15,False,0
2025-06-26,F&B,19,True,0
2025-06-26,Pendidikan & Pelatihan,7,True,1
2025-06-26,Travel & Pariwisata,13,False,0
2025-06-26,F&B,15,True,0
2025-06-26,Fashion & Gaya Hidup,6,False,0
2025-06-26,Properti & Kontraktor,5,False,0
2025-06-12,Travel & Pariwisata,23,False,0
2025-06-12,Kerajinan & Produk Lokal,7,False,0
2025-06-12,Digital & Teknologi,16,False,1
2025-06-12,Digital & Teknologi,24,False,0
2025-06-12,Kerajinan & Produk Lokal,18,True,0
2025-06-12,Kesehatan & Kecantikan,3,False,0
2025-06-12,Digital & Teknologi,5,False,1
2025-06-12,Kreatif & Desain,6,True,0
2025-06-12,Kesehatan & Kecantikan,5,True,0
2025-06-12,Travel & Pariwisata,13,True,0
2025-06-12,Pendidikan & Pelatihan,7,False,1
2025-06-12,Pendidikan & Pelatihan,6,True,1
2025-06-12,F&B,5,True,0
2025-06-12,Travel & Pariwisata,7,True,0
2025-06-12,Retail & Toko Serba Ada,22,False,0
2025-06-12,Digital & Teknologi,14,False,1
2025-06-12,Kreatif & Desain,7,True,0
2025-06-12,Properti & Kontraktor,10,True,1
2025-06-12,Kesehatan & Kecantikan,22,False,0
2025-06-12,Kerajinan & Produk Lokal,1,False,0
2025-06-12,Properti & Kontraktor,9,True,1
2025-06-12,Retail & Toko Serba Ada,9,True,1
2025-06-12,F&B,9,True,1
2025-06-12,Kreatif & Desain,15,True,0
2025-06-12,Digital & Teknologi,19,True,1
2025-06-12,Kerajinan & Produk Lokal,17,True,0
2025-06-12,Fashion & Gaya Hidup,23,False,0
2025-06-12,Pendidikan & Pelatihan,20,True,1
2025-06-12,Properti & Kontraktor,18,False,0
2025-06-12,Digital & Teknologi,10,False,1
2025-06-12,Travel & Pariwisata,22,True,0
2025-06-12,Retail & Toko Serba Ada,20,True,0
2025-06-12,Fashion & Gaya Hidup,14,True,0
2025-06-12,Kesehatan & Kecantikan,22,False,0
2025-06-12,F&B,22,True,0
2025-06-12,Kreatif & Desain,17,False,0
2025-06-12,Digital & Teknologi,9,False,1
2025-06-12,Fashion & Gaya Hidup,12,True,0
2025-06-12,Retail & Toko Serba Ada,14,False,0
2025-06-12,Properti & Kontraktor,7,True,0
2025-06-12,Digital & Teknologi,22,False,0
2025-06-12,Kerajinan & Produk Lokal,14,False,0
2025-06-12,Kreatif & Desain,7,True,0
2025-06-12,Pendidikan & Pelatihan,6,True,1
2025-06-12,Kesehatan & Kecantikan,19,True,0
2025-06-12,Digital & Teknologi,16,False,1
2025-06-12,Properti & Kontraktor,16,False,0
2025-06-12,Travel & Pariwisata,5,False,0
2025-06-12,Retail & Toko Serba Ada,12,True,0
2025-06-12,Fashion & Gaya Hidup,5,True,0
2025-06-12,Travel & Pariwisata,1,True,0
2025-06-12,Kerajinan & Produk Lokal,8,False,1
2025-06-12,F&B,15,False,0
2025-06-12,Digital & Teknologi,18,False,1
2025-06-12,Pendidikan & Pelatihan,8,True,1
2025-06-12,Kreatif & Desain,18,False,0
2025-06-12,F&B,7,False,0
2025-06-12,Pendidikan & Pelatihan,1,True,1
2025-06-12,Travel & Pariwisata,17,False,0
2025-06-12,Pendidikan & Pelatihan,24,True,0
2025-06-12,Kerajinan & Produk Lokal,22,True,0
2025-06-12,Fashion & Gaya Hidup,24,True,0
2025-06-12,Travel & Pariwisata,17,False,0
2025-06-12,Kesehatan & Kecantikan,4,False,0
2025-06-12,Digital & Teknologi,19,True,1
2025-06-12,Digital & Teknologi,3,True,1
2025-06-12,Retail & Toko Serba Ada,11,True,0
2025-06-12,Digital & Teknologi,21,False,0
2025-06-12,Kreatif & Desain,1,True,0
2025-06-12,Retail & Toko Serba Ada,13,True,0
2025-06-12,Kreatif & Desain,14,False,0
2025-06-12,Kreatif & Desain,9,False,1
2025-06-12,Properti & Kontraktor,19,True,0
2025-06-12,F&B,4,True,0
2025-06-12,Properti & Kontraktor,3,False,0
2025-06-12,Properti & Kontraktor,3,True,0
2025-06-12,Kerajinan & Produk Lokal,9,False,1
2025-06-12,Kerajinan & Produk Lokal,23,False,0
2025-06-12,Properti & Kontraktor,16,False,0
2025-06-12,Fashion & Gaya Hidup,11,True,0
2025-06-12,Travel & Pariwisata,8,True,1
2025-06-12,Kerajinan & Produk Lokal,13,False,0
2025-06-12,Travel & Pariwisata,5,False,0
2025-06-12,Properti & Kontraktor,10,True,1
2025-06-12,Retail & Toko Serba Ada,19,False,0
2025-06-12,Kesehatan & Kecantikan,12,False,0
2025-06-12,Kreatif & Desain,12,False,0
2025-06-12,Pendidikan & Pelatihan,24,True,0
2025-06-12,Kesehatan & Kecantikan,14,True,0
2025-06-12,Kesehatan & Kecantikan,21,True,0
2025-06-12,Properti & Kontraktor,11,False,1
2025-06-12,Retail & Toko Serba Ada,12,True,0
2025-06-12,Digital & Teknologi,18,True,1
2025-06-12,Pendidikan & Pelatihan,20,False,1
2025-06-12,Properti & Kontraktor,16,False,0
2025-06-12,Digital & Teknologi,24,False,0
2025-06-12,F&B,14,False,0
2025-06-12,Kerajinan & Produk Lokal,3,True,0
2025-06-12,Pendidikan & Pelatihan,16,True,1
2025-06-12,F&B,23,False,0
2025-05-29,Fashion & Gaya Hidup,1,True,0
2025-05-29,F&B,2,True,0
2025-05-29,Kreatif & Desain,15,False,0
2025-05-29,Properti & Kontraktor,3,False,0
2025-05-29,Kreatif & Desain,14,True,0
2025-05-29,Pendidikan & Pelatihan,13,True,1
2025-05-29,Fashion & Gaya Hidup,12,True,0
2025-05-29,Retail & Toko Serba Ada,16,False,0
2025-05-29,Kerajinan & Produk Lokal,20,True,0
2025-05-29,Retail & Toko Serba Ada,2,True,0
2025-05-29,Travel & Pariwisata,24,False,0
2025-05-29,Digital & Teknologi,3,True,1
2025-05-29,Retail & Toko Serba Ada,5,True,0
2025-05-29,Kerajinan & Produk Lokal,9,True,1
2025-05-29,Travel & Pariwisata,17,True,0
2025-05-29,F&B,1,False,0
2025-05-29,Kreatif & Desain,3,True,0
2025-05-29,Kreatif & Desain,16,False,0
2025-05-29,Fashion & Gaya Hidup,20,False,0
2025-05-29,F&B,5,True,0
2025-05-29,Properti & Kontraktor,8,False,1
2025-05-29,Kesehatan & Kecantikan,3,False,0
2025-05-29,Kesehatan & Kecantikan,10,True,1
2025-05-29,Travel & Pariwisata,5,True,0
2025-05-29,Pendidikan & Pelatihan,3,True,1
2025-05-29,Kreatif & Desain,12,True,0
2025-05-29,Digital & Teknologi,22,True,0
2025-05-29,Kesehatan & Kecantikan,23,True,0
2025-05-29,Properti & Kontraktor,18,True,0
2025-05-29,Travel & Pariwisata,21,False,0
2025-05-29,Properti & Kontraktor,4,True,0
2025-05-29,Travel & Pariwisata,14,True,0
2025-05-29,Retail & Toko Serba Ada,2,True,0
2025-05-29,Pendidikan & Pelatihan,6,True,1
2025-05-29,F&B,15,False,0
2025-05-29,Pendidikan & Pelatihan,6,False,1
2025-05-29,Kesehatan & Kecantikan,4,True,0
2025-05-29,Travel & Pariwisata,22,False,0
2025-05-29,Kesehatan & Kecantikan,18,True,0
2025-05-29,Properti & Kontraktor,17,False,0
2025-05-29,Travel & Pariwisata,12,True,0
2025-05-29,Properti & Kontraktor,2,True,0
2025-05-29,Travel & Pariwisata,17,False,0
2025-05-29,Properti & Kontraktor,4,False,0
2025-05-29,Fashion & Gaya Hidup,9,False,1
2025-05-29,Retail & Toko Serba Ada,11,True,0
2025-05-29,Properti & Kontraktor,4,False,0
2025-05-29,Kreatif & Desain,6,False,0
2025-05-29,Kreatif & Desain,15,True,0
2025-05-29,Retail & Toko Serba Ada,6,False,0
2025-05-29,Pendidikan & Pelatihan,12,True,1
2025-05-29,Kerajinan & Produk Lokal,5,False,0
2025-05-29,Retail & Toko Serba Ada,15,False,0
2025-05-29,Pendidikan & Pelatihan,21,True,0
2025-05-29,Retail & Toko Serba Ada,23,False,0
2025-05-29,Retail & Toko Serba Ada,20,True,0
2025-05-29,Kerajinan & Produk Lokal,1,False,0
2025-05-29,Digital & Teknologi,16,True,1
2025-05-29,Pendidikan & Pelatihan,5,False,1
2025-05-29,Travel & Pariwisata,18,True,0
2025-05-29,Pendidikan & Pelatihan,16,True,1
2025-05-29,Retail & Toko Serba Ada,18,False,0
2025-05-29,Kesehatan & Kecantikan,7,False,0
2025-05-29,Kesehatan & Kecantikan,13,False,0
2025-05-29,Travel & Pariwisata,8,True,1
2025-05-29,Kesehatan & Kecantikan,14,True,0
2025-05-29,F&B,6,False,0
2025-05-29,Digital & Teknologi,16,False,1
2025-05-29,Properti & Kontraktor,10,True,1
2025-05-29,Pendidikan & Pelatihan,19,False,1
2025-05-29,Travel & Pariwisata,24,True,0
2025-05-29,Kesehatan & Kecantikan,9,False,1
2025-05-29,Kreatif & Desain,3,False,0
2025-05-29,Digital & Teknologi,24,True,0
2025-05-29,Kerajinan & Produk Lokal,7,True,0
2025-05-29,F&B,10,True,1
2025-05-29,Retail & Toko Serba Ada,15,True,0
2025-05-29,Retail & Toko Serba Ada,7,True,0
2025-05-29,Fashion & Gaya Hidup,2,False,0
2025-05-29,F&B,19,False,0
2025-05-29,Kreatif & Desain,22,False,0
2025-05-29,Digital & Teknologi,24,False,0
2025-05-29,Kesehatan & Kecantikan,23,False,0
2025-05-29,Properti & Kontraktor,11,False,1
2025-05-29,Properti & Kontraktor,19,True,0
2025-05-29,Digital & Teknologi,3,False,1
2025-05-29,Fashion & Gaya Hidup,11,False,0
2025-05-29,Retail & Toko Serba Ada,13,False,0
2025-05-29,Pendidikan & Pelatihan,8,False,1
2025-05-29,Kerajinan & Produk Lokal,8,True,1
2025-05-29,Pendidikan & Pelatihan,16,False,1
2025-05-29,F&B,15,False,0
2025-05-29,Travel & Pariwisata,18,True,0
2025-05-29,Kesehatan & Kecantikan,12,True,0
2025-05-29,Travel & Pariwisata,11,True,0
2025-05-29,Travel & Pariwisata,15,False,0
2025-05-29,Kerajinan & Produk Lokal,23,False,0
2025-05-29,Kesehatan & Kecantikan,11,True,0
2025-05-29,Travel & Pariwisata,12,False,0
2025-05-29,Properti & Kontraktor,2,False,0
2025-05-15,Kreatif & Desain,5,True,0
2025-05-15,F&B,9,True,1
2025-05-15,F&B,11,True,1
2025-05-15,Digital & Teknologi,10,True,1
2025-05-15,Pendidikan & Pelatihan,2,False,1
2025-05-15,Digital & Teknologi,22,True,0
2025-05-15,Properti & Kontraktor,5,False,0
2025-05-15,Kreatif & Desain,1,False,0
2025-05-15,Fashion & Gaya Hidup,2,True,0
2025-05-15,Digital & Teknologi,5,True,1
2025-05-15,Retail & Toko Serba Ada,7,True,0
2025-05-15,F&B,22,False,0
2025-05-15,F&B,21,True,0
2025-05-15,Properti & Kontraktor,16,True,0
2025-05-15,Fashion & Gaya Hidup,10,False,1
2025-05-15,Properti & Kontraktor,21,False,0
2025-05-15,Retail & Toko Serba Ada,7,False,0
2025-05-15,Digital & Teknologi,11,True,1
2025-05-15,Kerajinan & Produk Lokal,23,False,0
2025-05-15,Pendidikan & Pelatihan,16,False,1
2025-05-15,Kerajinan & Produk Lokal,8,True,1
2025-05-15,Travel & Pariwisata,16,True,0
2025-05-15,Fashion & Gaya Hidup,13,False,0
2025-05-15,Retail & Toko Serba Ada,22,True,0
2025-05-15,F&B,24,True,0
2025-05-15,Fashion & Gaya Hidup,8,False,1
2025-05-15,Digital & Teknologi,17,True,1
2025-05-15,Travel & Pariwisata,9,True,1
2025-05-15,F&B,4,True,0
2025-05-15,Properti & Kontraktor,4,False,0
2025-05-15,Pendidikan & Pelatihan,20,False,1
2025-05-15,F&B,21,True,0
2025-05-15,Properti & Kontraktor,12,False,1
2025-05-15,Kesehatan & Kecantikan,8,True,1
2025-05-15,Pendidikan & Pelatihan,4,True,1
2025-05-15,Kesehatan & Kecantikan,6,True,0
2025-05-15,Travel & Pariwisata,4,False,0
2025-05-15,Fashion & Gaya Hidup,2,False,0
2025-05-15,F&B,22,True,0
2025-05-15,Retail & Toko Serba Ada,24,True,0
2025-05-15,Kreatif & Desain,4,False,0
2025-05-15,Kesehatan & Kecantikan,8,False,1
2025-05-15,Pendidikan & Pelatihan,9,False,1
2025-05-15,Properti & Kontraktor,4,False,0
2025-05-15,Retail & Toko Serba Ada,15,True,0
2025-05-15,F&B,19,False,0
2025-05-15,Kesehatan & Kecantikan,22,False,0
2025-05-15,Digital & Teknologi,22,False,0
2025-05-15,Kerajinan & Produk Lokal,17,True,0
2025-05-15,F&B,9,False,1
2025-05-15,Fashion & Gaya Hidup,21,True,0
2025-05-15,Kesehatan & Kecantikan,5,False,0
2025-05-15,Kerajinan & Produk Lokal,16,True,0
2025-05-15,Properti & Kontraktor,21,False,0
2025-05-15,Digital & Teknologi,2,True,1
2025-05-15,Properti & Kontraktor,14,False,0
2025-05-15,Pendidikan & Pelatihan,5,True,1
2025-05-15,F&B,15,True,0
2025-05-15,Digital & Teknologi,21,False,0
2025-05-15,Properti & Kontraktor,18,False,0
2025-05-15,Retail & Toko Serba Ada,14,True,0
2025-05-15,Pendidikan & Pelatihan,19,False,1
2025-05-15,Digital & Teknologi,13,False,1
2025-05-15,Digital & Teknologi,3,False,1
2025-05-15,Kesehatan & Kecantikan,11,False,0
2025-05-15,Digital & Teknologi,14,False,1
2025-05-15,Retail & Toko Serba Ada,22,False,0
2025-05-15,Retail & Toko Serba Ada,14,False,0
2025-05-15,Pendidikan & Pelatihan,20,False,1
2025-05-15,Digital & Teknologi,17,True,1
2025-05-15,F&B,8,False,1
2025-05-15,F&B,8,False,1
2025-05-15,Fashion & Gaya Hidup,16,True,0
2025-05-15,Kerajinan & Produk Lokal,17,True,0
2025-05-15,Retail & Toko Serba Ada,5,False,0
2025-05-15,Kreatif & Desain,16,False,0
2025-05-15,F&B,10,True,1
2025-05-15,Kerajinan & Produk Lokal,22,True,0
2025-05-15,Kreatif & Desain,22,True,0
2025-05-15,F&B,17,False,0
2025-05-15,Properti & Kontraktor,2,True,0
2025-05-15,Travel & Pariwisata,7,True,0
2025-05-15,Digital & Teknologi,2,True,1
2025-05-15,F&B,6,True,0
2025-05-15,Properti & Kontraktor,9,True,1
2025-05-15,Kesehatan & Kecantikan,7,True,0
2025-05-15,Travel & Pariwisata,15,True,0
2025-05-15,Kreatif & Desain,9,True,1
2025-05-15,Fashion & Gaya Hidup,3,False,0
2025-05-15,Properti & Kontraktor,2,False,0
2025-05-15,Kesehatan & Kecantikan,24,True,0
2025-05-15,Travel & Pariwisata,6,False,0
2025-05-15,Kerajinan & Produk Lokal,21,True,0
2025-05-15,Fashion & Gaya Hidup,19,False,0
2025-05-15,Digital & Teknologi,23,False,0
2025-05-15,Travel & Pariwisata,14,True,0
2025-05-15,Retail & Toko Serba Ada,18,False,0
2025-05-15,Fashion & Gaya Hidup,8,True,1
2025-05-15,Fashion & Gaya Hidup,14,False,0
2025-05-15,Properti & Kontraktor,12,False,1
2025-05-01,Pendidikan & Pelatihan,17,False,1
2025-05-01,F&B,18,True,0
2025-05-01,Digital & Teknologi,15,False,1
2025-05-01,Kerajinan & Produk Lokal,18,True,0
2025-05-01,Kesehatan & Kecantikan,13,False,0
2025-05-01,Pendidikan & Pelatihan,13,False,1
2025-05-01,Kesehatan & Kecantikan,9,False,1
2025-05-01,Kesehatan & Kecantikan,7,True,0
2025-05-01,F&B,24,True,0
2025-05-01,Retail & Toko Serba Ada,10,True,1
2025-05-01,F&B,19,False,0
2025-05-01,Properti & Kontraktor,3,False,0
2025-05-01,F&B,11,False,1
2025-05-01,Kreatif & Desain,10,True,1
2025-05-01,Retail & Toko Serba Ada,13,False,0
2025-05-01,Fashion & Gaya Hidup,10,True,1
2025-05-01,Kerajinan & Produk Lokal,10,False,1
2025-05-01,Properti & Kontraktor,13,True,0
2025-05-01,Travel & Pariwisata,20,True,0
2025-05-01,Kreatif & Desain,5,False,0
2025-05-01,Pendidikan & Pelatihan,2,False,1
2025-05-01,Properti & Kontraktor,4,False,0
2025-05-01,Properti & Kontraktor,12,True,1
2025-05-01,Kreatif & Desain,20,True,0
2025-05-01,Properti & Kontraktor,18,True,0
2025-05-01,Properti & Kontraktor,6,False,0
2025-05-01,Fashion & Gaya Hidup,2,True,0
2025-05-01,F&B,15,True,0
2025-05-01,Retail & Toko Serba Ada,4,True,0
2025-05-01,F&B,16,False,0
2025-05-01,F&B,7,True,0
2025-05-01,Kesehatan & Kecantikan,12,False,0
2025-05-01,Retail & Toko Serba Ada,4,False,0
2025-05-01,F&B,7,True,0
2025-05-01,F&B,6,False,0
2025-05-01,Fashion & Gaya Hidup,15,False,0
2025-05-01,Retail & Toko Serba Ada,12,True,0
2025-05-01,Kreatif & Desain,2,True,0
2025-05-01,Digital & Teknologi,10,True,1
2025-05-01,Kerajinan & Produk Lokal,13,False,0
2025-05-01,Pendidikan & Pelatihan,2,True,1
2025-05-01,Properti & Kontraktor,7,True,0
2025-05-01,Kesehatan & Kecantikan,2,True,0
2025-05-01,Digital & Teknologi,20,False,1
2025-05-01,Kerajinan & Produk Lokal,17,True,0
2025-05-01,Kerajinan & Produk Lokal,16,False,0
2025-05-01,Kerajinan & Produk Lokal,15,True,0
2025-05-01,Fashion & Gaya Hidup,12,True,0
2025-05-01,Pendidikan & Pelatihan,7,True,1
2025-05-01,Fashion & Gaya Hidup,8,True,1
2025-05-01,Properti & Kontraktor,1,True,0
2025-05-01,Properti & Kontraktor,21,False,0
2025-05-01,Pendidikan & Pelatihan,14,True,1
2025-05-01,Kreatif & Desain,16,False,0
2025-05-01,Retail & Toko Serba Ada,12,False,0
2025-05-01,Pendidikan & Pelatihan,11,True,1
2025-05-01,Retail & Toko Serba Ada,17,False,0
2025-05-01,F&B,17,True,0
2025-05-01,Kesehatan & Kecantikan,23,False,0
2025-05-01,Fashion & Gaya Hidup,20,False,0
2025-05-01,Pendidikan & Pelatihan,4,False,1
2025-05-01,Travel & Pariwisata,10,True,1
2025-05-01,Properti & Kontraktor,24,True,0
2025-05-01,Travel & Pariwisata,24,False,0
2025-05-01,Kreatif & Desain,11,False,0
2025-05-01,Travel & Pariwisata,16,False,0
2025-05-01,Kesehatan & Kecantikan,14,False,0
2025-05-01,Travel & Pariwisata,14,True,0
